Time [ms],Temp [C]
14714186,20.7
14724341,20.7
14734496,20.7
14744651,20.7
14754805,20.7
14764960,20.7
14775115,20.7
14785270,20.7
14795425,20.7
14805579,20.7
14815734,20.7
14825889,20.7
14836044,20.73
14846198,20.7
14856353,20.73
14866508,20.7
14876663,20.7
14886817,20.73
14896972,20.73
14907127,20.7
14917282,20.73
14927436,20.7
14937591,20.7
14947746,20.73
14957901,20.73
14968055,20.73
14978210,20.73
14988365,20.73
14998520,20.73
15008674,20.73
15018829,20.73
15028984,20.73
15039139,20.73
15049294,20.73
15059448,20.73
15069603,20.73
15079758,20.73
15089913,20.73
15100067,20.73
15110222,20.73
15120377,20.76
15130532,20.73
15140686,20.76
15150841,20.73
15160996,20.73
15171151,20.76
15181305,20.76
15191460,20.76
15201615,20.76
15211770,20.76
15221924,20.76
15232079,20.76
15242234,20.76
15252389,20.76
15262544,20.76
15272698,20.76
15282853,20.76
15293008,20.76
15303163,20.76
15313317,20.76
15323472,20.76
15333627,20.76
15343782,20.76
15353936,20.76
15364091,20.76
15374246,20.76
15384401,20.76
15394555,20.76
15404710,20.76
15414865,20.76
15425020,20.76
15435174,20.8
15445329,20.76
15455484,20.8
15465639,20.8
15475793,20.76
15485948,20.76
15496103,20.76
15506258,20.8
15516413,20.8
15526567,20.8
15536722,20.8
15546877,20.76
15557032,20.8
15567186,20.8
15577341,20.8
15587496,20.8
15597651,20.8
15607805,20.8
15617960,20.8
15628115,20.8
15638270,20.8
15648424,20.8
15658579,20.83
15668734,20.8
15678889,20.8
15689043,20.8
15699198,20.8
15709353,20.83
15719508,20.8
15729663,20.8
15739817,20.8
15749972,20.8
15760127,20.8
15770282,20.83
15780436,20.8
15790591,20.83
15800746,20.83
15810901,20.83
15821055,20.83
15831210,20.83
15841365,20.83
15851520,20.83
15861674,20.83
15871829,20.83
15881984,20.8
15892139,20.83
15902294,20.83
15912448,20.83
15922603,20.83
15932758,20.83
15942913,20.83
15953067,20.83
15963222,20.83
15973377,20.83
15983532,20.83
15993686,20.87
16003841,20.83
16013996,20.83
16024151,20.87
16034305,20.83
16044460,20.83
16054615,20.87
16064770,20.83
16074924,20.83
16085079,20.87
16095234,20.87
16105389,20.83
16115544,20.83
16125698,20.87
16135853,20.87
16146008,20.87
16156163,20.87
16166317,20.83
16176472,20.87
16186627,20.87
16196782,20.87
16206936,20.87
16217091,20.87
16227246,20.87
16237401,20.87
16247555,20.87
16257710,20.87
16267865,20.87
16278020,20.87
16288174,20.87
16298329,20.83
16308484,20.87
16318639,20.87
16328794,20.87
16338948,20.87
16349103,20.87
16359258,20.87
16369413,20.87
16379567,20.9
16389722,20.87
16399877,20.87
16410032,20.9
16420186,20.87
16430341,20.9
16440496,20.9
16450651,20.87
16460805,20.87
16470960,20.9
16481115,20.87
16491270,20.87
16501424,20.9
16511579,20.87
16521734,20.9
16531889,20.9
16542044,20.87
16552198,20.87
16562353,20.9
16572508,20.9
16582663,20.9
16592817,20.9
16602972,20.9
16613127,20.9
16623283,20.9
16633436,20.9
16643591,20.9
16653747,20.9
16663902,20.9
16674055,20.9
16684211,20.9
16694366,20.9
16704521,20.9
16714675,20.9
16724830,20.9
16734985,20.93
16745140,20.9
16755294,20.9
16765449,20.9
16775604,20.9
16785759,20.9
16795914,20.9
16806068,20.9
16816223,20.93
16826378,20.9
16836533,20.9
16846687,20.93
16856842,20.9
16866997,20.9
16877152,20.9
16887306,20.93
16897461,20.9
16907616,20.93
16917771,20.93
16927925,20.9
16938080,20.93
16948235,20.93
16958390,20.93
16968544,20.93
16978699,20.9
16988854,20.93
16999009,20.93
17009163,20.93
17019318,20.93
17029473,20.93
17039628,20.9
17049783,20.93
17059937,20.93
17070092,20.93
17080247,20.9
17090402,20.93
17100556,20.93
17110711,20.93
17120866,20.93
17131021,20.93
17141175,20.93
17151330,20.93
17161485,20.93
17171640,20.93
17181794,20.93
17191949,20.93
17202104,20.93
17212259,20.97
17222413,20.93
17232568,20.93
17242723,20.93
17252878,20.93
17263032,20.93
17273187,20.93
17283342,20.93
17293497,20.93
17303652,20.93
17313806,20.97
17323961,20.93
17334116,20.97
17344271,20.93
17354425,20.97
17364580,20.97
17374735,20.93
17384890,20.97
17395044,20.97
17405199,20.93
17415354,20.97
17425509,20.97
17435663,20.93
17445818,20.97
17455973,20.97
17466128,20.97
17476283,20.93
17486437,20.97
17496592,20.93
17506747,20.97
17516902,20.93
17527056,20.97
17537211,20.93
17547366,20.97
17557521,20.97
17567675,20.97
17577830,20.97
17587985,20.97
17598140,20.97
17608294,20.97
17618449,20.97
17628604,20.97
17638759,20.97
17648913,20.97
17659068,20.93
17669223,20.97
17679378,20.97
17689533,20.97
17699687,20.97
17709842,20.97
17719997,20.97
17730152,20.97
17740306,20.97
17750461,21
17760616,20.97
17770771,20.97
17780925,20.97
17791080,20.97
17801235,20.97
17811390,20.97
17821544,20.97
17831699,21
17841854,20.97
17852009,20.97
