Time [ms],Temp [C]
7067669,16.92
7077824,16.92
7087979,16.92
7098133,16.92
7108288,16.92
7118443,16.95
7128597,16.95
7138752,16.95
7148907,16.95
7159061,16.98
7169216,16.98
7179371,16.98
7189526,16.98
7199680,16.98
7209835,17.02
7219990,16.98
7230144,17.02
7240299,16.98
7250454,17.02
7260609,17.02
7270763,17.02
7280918,17.05
7291073,17.05
7301227,17.05
7311382,17.05
7321537,17.05
7331692,17.05
7341846,17.05
7352001,17.08
7362156,17.08
7372310,17.08
7382465,17.08
7392620,17.08
7402774,17.08
7412929,17.08
7423084,17.12
7433239,17.12
7443393,17.12
7453548,17.12
7463703,17.12
7473857,17.12
7484012,17.12
7494167,17.12
7504322,17.15
7514476,17.15
7524631,17.15
7534786,17.15
7544940,17.15
7555095,17.15
7565250,17.15
7575405,17.15
7585559,17.15
7595714,17.15
7605869,17.15
7616023,17.19
7626178,17.19
7636333,17.19
7646488,17.19
7656642,17.19
7666797,17.19
7676952,17.19
7687106,17.19
7697261,17.22
7707416,17.22
7717571,17.22
7727725,17.22
7737880,17.22
7748035,17.22
7758189,17.22
7768344,17.25
7778499,17.22
7788653,17.25
7798808,17.25
7808963,17.25
7819118,17.25
7829272,17.25
7839427,17.25
7849582,17.22
7859736,17.25
7869891,17.25
7880046,17.25
7890201,17.25
7900355,17.25
7910510,17.25
7920665,17.29
7930819,17.29
7940974,17.29
7951129,17.29
7961284,17.29
7971438,17.29
7981593,17.29
7991748,17.29
8001902,17.29
8012057,17.29
8022212,17.32
8032366,17.32
8042521,17.32
8052676,17.32
8062831,17.32
8072985,17.29
8083140,17.32
8093295,17.32
8103449,17.29
8113604,17.32
8123759,17.32
8133914,17.32
8144068,17.32
8154223,17.32
8164378,17.32
8174532,17.32
8184687,17.32
8194842,17.35
8204997,17.32
8215151,17.32
8225306,17.32
8235461,17.32
8245615,17.32
8255770,17.35
8265925,17.35
8276080,17.35
8286234,17.35
8296389,17.35
8306544,17.35
8316698,17.35
8326853,17.35
8337008,17.35
8347163,17.35
8357317,17.35
8367472,17.35
8377627,17.35
8387781,17.35
8397936,17.39
8408091,17.35
8418245,17.39
8428400,17.39
8438555,17.39
8448710,17.39
8458864,17.39
8469019,17.39
8479174,17.39
8489328,17.39
8499483,17.39
8509638,17.39
8519793,17.39
8529947,17.39
8540102,17.39
8550257,17.42
8560411,17.39
8570566,17.39
8580721,17.39
8590876,17.42
8601030,17.42
8611185,17.39
8621340,17.39
8631494,17.42
8641649,17.42
8651804,17.42
8661958,17.42
8672113,17.42
8682268,17.42
8692423,17.42
8702577,17.42
8712732,17.42
8722887,17.42
8733041,17.46
8743196,17.46
8753351,17.42
8763506,17.46
8773660,17.46
8783815,17.46
8793970,17.46
8804124,17.46
8814279,17.46
8824434,17.46
8834589,17.46
8844743,17.46
8854898,17.46
8865053,17.49
8875207,17.46
8885362,17.46
8895517,17.46
8905672,17.46
8915826,17.46
8925981,17.46
8936136,17.49
8946290,17.49
8956445,17.49
8966600,17.49
8976755,17.49
8986909,17.49
8997064,17.52
9007219,17.49
9017373,17.49
9027528,17.52
9037683,17.49
9047837,17.49
9057992,17.49
9068147,17.52
9078302,17.52
9088456,17.49
9098611,17.52
9108766,17.52
9118920,17.52
9129075,17.52
9139230,17.52
9149385,17.52
9159539,17.52
9169694,17.52
9179849,17.52
9190003,17.56
9200158,17.56
9210313,17.56
9220468,17.52
9230622,17.56
9240777,17.56
9250932,17.56
9261086,17.56
9271241,17.56
9281396,17.56
9291551,17.59
9301705,17.59
9311860,17.56
9322015,17.59
9332169,17.59
9342324,17.56
9352479,17.59
9362634,17.59
9372788,17.56
9382943,17.59
9393098,17.59
9403252,17.59
9413407,17.59
9423562,17.62
9433717,17.62
9443871,17.59
9454026,17.62
9464181,17.59
9474335,17.62
9484490,17.62
9494645,17.62
9504800,17.62
9514954,17.62
9525109,17.62
9535264,17.62
9545418,17.62
9555573,17.62
9565728,17.62
9575883,17.62
9586037,17.62
9596192,17.62
9606347,17.62
9616501,17.66
9626656,17.62
9636811,17.62
9646966,17.62
9657120,17.66
9667275,17.62
9677430,17.66
9687584,17.66
9697739,17.66
9707894,17.66
9718049,17.66
9728203,17.66
9738358,17.66
9748513,17.69
9758667,17.69
9768822,17.69
